house_is,price,rooms_number,area,equipped_kitchen_has,B,F,W,good,renovated,to_renovate
0,1675000.0,3.0,172.0,1,0,1,0,0,1,0
0,445000.0,2.0,100.0,1,1,0,0,1,0,0
0,277000.0,2.0,80.0,1,1,0,0,1,0,0
0,375000.0,1.0,48.0,1,0,1,0,1,0,0
0,435000.0,1.0,98.0,0,1,0,0,1,0,0
0,595000.0,3.0,85.0,1,0,1,0,1,0,0
0,750000.0,3.0,105.0,1,0,1,0,1,0,0
0,195000.0,1.0,66.0,1,0,1,0,1,0,0
0,222000.0,2.0,118.0,1,0,1,0,1,0,0
0,229000.0,2.0,105.0,1,0,1,0,1,0,0
0,249000.0,2.0,120.0,1,0,1,0,0,1,0
0,75000.0,0.0,34.0,0,0,1,0,1,0,0
0,79000.0,1.0,35.0,0,0,0,1,1,0,0
0,89000.0,0.0,28.0,0,0,1,0,1,0,0
0,94000.0,1.0,33.0,0,0,1,0,1,0,0
0,99900.0,2.0,76.0,1,0,0,1,1,0,0
0,155000.0,3.0,80.0,0,0,1,0,0,0,1
0,165000.0,1.0,53.0,1,0,1,0,1,0,0
0,170000.0,1.0,80.0,0,0,1,0,1,0,0
0,175000.0,2.0,42.0,1,0,1,0,1,0,0
0,175000.0,2.0,73.0,0,0,1,0,1,0,0
0,189000.0,1.0,67.0,0,0,1,0,1,0,0
0,195000.0,1.0,63.0,1,0,1,0,1,0,0
0,199000.0,2.0,105.0,1,0,1,0,1,0,0
0,210000.0,2.0,93.0,1,0,1,0,1,0,0
0,219000.0,3.0,120.0,1,0,1,0,1,0,0
0,224500.0,2.0,77.0,1,0,1,0,1,0,0
0,229500.0,2.0,88.0,1,0,1,0,1,0,0
0,231500.0,2.0,88.0,1,0,1,0,1,0,0
0,235000.0,3.0,84.0,1,0,1,0,1,0,0
0,245000.0,3.0,120.0,1,1,0,0,0,0,1
0,245000.0,2.0,90.0,1,1,0,0,1,0,0
0,245000.0,2.0,76.0,1,0,1,0,1,0,0
0,245000.0,3.0,112.0,1,0,1,0,1,0,0
0,248000.0,2.0,76.0,1,0,1,0,1,0,0
0,249500.0,2.0,87.0,0,0,1,0,1,0,0
0,250000.0,2.0,80.0,1,0,0,1,1,0,0
0,250000.0,1.0,72.0,1,0,1,0,1,0,0
0,268000.0,2.0,90.0,0,0,1,0,1,0,0
0,270000.0,1.0,67.0,0,0,1,0,1,0,0
0,285000.0,2.0,48.0,1,0,1,0,0,1,0
0,295000.0,3.0,95.0,0,0,1,0,1,0,0
0,320000.0,2.0,271.0,1,0,1,0,0,0,1
0,327600.0,1.0,75.0,1,1,0,0,1,0,0
0,335000.0,2.0,108.0,1,0,1,0,1,0,0
0,337000.0,3.0,142.0,1,0,1,0,1,0,0
0,339000.0,2.0,55.0,1,0,1,0,1,0,0
0,345000.0,2.0,90.0,1,1,0,0,1,0,0
0,350000.0,4.0,120.0,1,1,0,0,1,0,0
0,389000.0,3.0,180.0,1,0,0,1,1,0,0
0,445000.0,1.0,212.0,1,1,0,0,1,0,0
0,725000.0,2.0,101.0,1,0,1,0,1,0,0
0,750000.0,4.0,145.0,1,0,1,0,1,0,0
0,1050000.0,4.0,300.0,1,0,0,1,1,0,0
0,1755000.0,2.0,130.0,1,0,1,0,1,0,0
0,2250000.0,3.0,148.0,1,0,1,0,1,0,0
0,449000.0,2.0,116.0,1,0,1,0,1,0,0
0,145000.0,2.0,85.0,1,0,0,1,0,0,1
0,320000.0,3.0,100.0,1,0,0,1,1,0,0
0,160000.0,1.0,70.0,0,0,1,0,1,0,0
0,380000.0,2.0,99.0,1,0,0,1,1,0,0
0,279000.0,2.0,73.0,1,0,1,0,0,1,0
0,385000.0,3.0,101.0,1,1,0,0,1,0,0
0,385000.0,3.0,101.0,1,1,0,0,1,0,0
0,445000.0,2.0,72.0,0,0,1,0,1,0,0
0,229000.0,2.0,86.0,1,0,1,0,1,0,0
0,272000.0,2.0,101.0,1,0,1,0,1,0,0
0,299000.0,2.0,140.0,1,0,1,0,0,1,0
0,300000.0,1.0,61.0,1,0,1,0,1,0,0
0,360000.0,2.0,143.0,1,0,0,1,1,0,0
0,380000.0,2.0,95.0,1,0,0,1,1,0,0
0,445000.0,3.0,125.0,1,0,0,1,1,0,0
0,450000.0,3.0,145.0,1,0,0,1,1,0,0
0,521000.0,2.0,103.0,1,1,0,0,1,0,0
0,650000.0,3.0,167.0,1,0,1,0,1,0,0
0,152500.0,2.0,66.0,1,0,1,0,0,0,1
0,168000.0,2.0,75.0,1,0,1,0,1,0,0
0,175000.0,0.0,58.0,1,1,0,0,1,0,0
0,175000.0,2.0,85.0,1,0,0,1,1,0,0
0,195000.0,2.0,80.0,1,1,0,0,0,0,1
0,214000.0,1.0,66.0,1,1,0,0,1,0,0
0,241000.0,1.0,75.0,1,1,0,0,1,0,0
0,245000.0,2.0,91.0,0,0,1,0,1,0,0
0,264000.0,2.0,97.0,1,1,0,0,1,0,0
0,295000.0,3.0,91.0,1,0,1,0,1,0,0
0,299500.0,2.0,103.0,1,0,1,0,1,0,0
0,304000.0,2.0,86.0,1,1,0,0,1,0,0
0,345000.0,2.0,125.0,1,1,0,0,1,0,0
0,399000.0,5.0,237.0,1,0,1,0,1,0,0
0,409500.0,3.0,126.0,1,0,0,1,1,0,0
0,419500.0,3.0,126.0,1,0,0,1,1,0,0
0,424500.0,3.0,120.0,1,0,0,1,1,0,0
0,439500.0,3.0,120.0,1,0,0,1,1,0,0
0,469500.0,3.0,142.0,1,0,0,1,1,0,0
0,469500.0,3.0,144.0,1,0,0,1,1,0,0
0,469500.0,3.0,123.0,1,0,0,1,1,0,0
0,519500.0,3.0,153.0,1,0,0,1,1,0,0
0,529500.0,3.0,122.0,1,0,0,1,1,0,0
0,569500.0,4.0,203.0,1,0,1,0,1,0,0
0,649500.0,3.0,133.0,1,0,0,1,1,0,0
0,649500.0,3.0,143.0,1,0,0,1,1,0,0
0,679500.0,3.0,149.0,1,0,0,1,1,0,0
0,699000.0,4.0,182.0,1,1,0,0,0,1,0
0,770000.0,2.0,120.0,1,1,0,0,1,0,0
0,775000.0,4.0,240.0,1,1,0,0,1,0,0
0,895000.0,3.0,108.0,1,0,1,0,1,0,0
0,895000.0,3.0,175.0,0,0,1,0,0,1,0
0,1190000.0,3.0,187.0,1,1,0,0,1,0,0
0,238000.0,1.0,82.0,1,0,1,0,1,0,0
0,370000.0,3.0,185.0,1,0,1,0,1,0,0
0,119500.0,1.0,35.0,0,0,1,0,1,0,0
0,170000.0,1.0,58.0,0,1,0,0,0,0,1
0,239000.0,2.0,84.0,1,0,1,0,1,0,0
0,250000.0,2.0,85.0,1,1,0,0,0,0,1
0,450000.0,1.0,58.0,1,0,1,0,1,0,0
0,490000.0,1.0,120.0,1,0,0,1,1,0,0
0,585000.0,2.0,80.0,1,0,1,0,1,0,0
0,209000.0,2.0,90.0,1,0,1,0,1,0,0
0,275000.0,2.0,120.0,0,1,0,0,1,0,0
0,329000.0,2.0,122.0,1,0,1,0,1,0,0
0,329000.0,2.0,122.0,1,0,1,0,1,0,0
0,525000.0,3.0,132.0,0,0,1,0,1,0,0
0,146000.0,1.0,58.0,1,0,1,0,1,0,0
0,178500.0,2.0,81.0,1,0,0,1,1,0,0
0,295000.0,1.0,130.0,1,1,0,0,0,0,1
0,395000.0,2.0,167.0,1,0,1,0,1,0,0
0,114900.0,0.0,34.0,0,0,1,0,0,0,1
0,660000.0,5.0,225.0,1,1,0,0,1,0,0
0,49500.0,1.0,31.0,0,0,1,0,1,0,0
0,77000.0,1.0,40.0,0,0,1,0,1,0,0
0,100000.0,2.0,76.0,1,0,0,1,1,0,0
0,115000.0,3.0,54.0,1,0,0,1,1,0,0
0,115000.0,1.0,50.0,1,0,1,0,1,0,0
0,129000.0,1.0,48.0,1,0,0,1,1,0,0
0,135000.0,1.0,50.0,0,0,1,0,1,0,0
0,135000.0,2.0,70.0,1,0,1,0,0,0,1
0,138000.0,2.0,90.0,1,0,0,1,1,0,0
0,145000.0,1.0,38.0,1,0,1,0,1,0,0
0,149000.0,2.0,75.0,1,0,0,1,1,0,0
0,150000.0,2.0,239.0,1,0,0,1,0,0,1
0,157000.0,1.0,42.0,1,0,1,0,1,0,0
0,158000.0,0.0,40.0,1,0,1,0,1,0,0
0,160000.0,2.0,90.0,1,0,0,1,1,0,0
0,165000.0,3.0,105.0,1,0,1,0,1,0,0
0,165000.0,3.0,103.0,1,0,1,0,1,0,0
0,169000.0,1.0,42.0,1,0,1,0,1,0,0
0,175000.0,0.0,35.0,1,0,1,0,1,0,0
0,179000.0,3.0,150.0,1,0,0,1,1,0,0
0,185000.0,1.0,81.0,0,1,0,0,1,0,0
0,198000.0,1.0,93.0,1,0,1,0,0,1,0
0,199000.0,2.0,70.0,1,0,1,0,1,0,0
0,215000.0,3.0,100.0,1,0,1,0,1,0,0
0,215500.0,2.0,86.0,1,0,1,0,1,0,0
0,225000.0,1.0,65.0,1,0,1,0,1,0,0
0,229000.0,2.0,80.0,1,0,1,0,1,0,0
0,235000.0,2.0,85.0,1,1,0,0,0,0,1
0,235000.0,2.0,77.0,1,0,0,1,1,0,0
0,235000.0,2.0,115.0,1,0,1,0,1,0,0
0,237000.0,2.0,90.0,1,0,1,0,1,0,0
0,239000.0,2.0,125.0,1,0,0,1,1,0,0
0,245000.0,1.0,60.0,0,0,1,0,1,0,0
0,245000.0,2.0,82.0,1,0,0,1,1,0,0
0,249000.0,3.0,130.0,1,0,0,1,1,0,0
0,250000.0,2.0,102.0,1,0,1,0,1,0,0
0,250000.0,2.0,70.0,1,0,1,0,1,0,0
0,255000.0,2.0,120.0,1,0,1,0,1,0,0
0,255000.0,2.0,100.0,1,0,1,0,1,0,0
0,257500.0,3.0,125.0,1,0,0,1,1,0,0
0,258000.0,3.0,122.0,1,0,1,0,1,0,0
0,269000.0,2.0,72.0,1,0,0,1,1,0,0
0,270000.0,3.0,105.0,1,0,1,0,1,0,0
0,270000.0,3.0,90.0,1,0,1,0,1,0,0
0,275000.0,3.0,110.0,0,0,1,0,1,0,0
0,275000.0,2.0,74.0,1,0,1,0,1,0,0
0,279000.0,2.0,104.0,1,0,1,0,1,0,0
0,285000.0,3.0,95.0,1,0,1,0,1,0,0
0,289000.0,2.0,80.0,1,1,0,0,1,0,0
0,289000.0,3.0,126.0,1,0,1,0,1,0,0
0,289000.0,2.0,140.0,1,0,1,0,1,0,0
0,295000.0,2.0,118.0,1,0,0,1,1,0,0
0,299000.0,2.0,125.0,1,0,1,0,1,0,0
0,299000.0,2.0,104.0,1,0,0,1,1,0,0
0,299000.0,2.0,106.0,1,0,0,1,1,0,0
0,299000.0,1.0,95.0,1,0,1,0,1,0,0
0,305000.0,2.0,130.0,1,1,0,0,1,0,0
0,319000.0,2.0,103.0,1,0,1,0,1,0,0
0,325000.0,2.0,75.0,1,0,1,0,1,0,0
0,325000.0,2.0,104.0,0,0,1,0,1,0,0
0,329000.0,1.0,71.0,0,0,1,0,1,0,0
0,349000.0,2.0,85.0,1,0,1,0,1,0,0
0,365000.0,2.0,88.0,1,0,1,0,1,0,0
0,375000.0,2.0,89.0,1,0,1,0,1,0,0
0,379000.0,3.0,130.0,1,0,1,0,1,0,0
0,385000.0,2.0,108.0,0,0,1,0,1,0,0
0,397500.0,2.0,90.0,1,0,1,0,1,0,0
0,450000.0,2.0,95.0,1,0,1,0,0,1,0
0,450000.0,2.0,115.0,1,0,1,0,1,0,0
0,455000.0,2.0,176.0,1,0,1,0,1,0,0
0,475000.0,2.0,175.0,1,1,0,0,1,0,0
0,475000.0,3.0,150.0,1,1,0,0,1,0,0
0,475000.0,2.0,146.0,0,0,1,0,1,0,0
0,485000.0,2.0,81.0,1,0,1,0,1,0,0
0,489000.0,3.0,165.0,1,0,1,0,1,0,0
0,490000.0,3.0,140.0,1,1,0,0,1,0,0
0,550000.0,1.0,142.0,1,0,1,0,1,0,0
0,560000.0,2.0,92.0,1,0,1,0,1,0,0
0,575000.0,3.0,99.0,1,0,1,0,0,0,1
0,580000.0,4.0,170.0,1,1,0,0,1,0,0
0,590000.0,5.0,686.0,1,0,0,1,0,0,1
0,595000.0,4.0,166.0,1,0,1,0,1,0,0
0,675000.0,3.0,169.0,0,1,0,0,1,0,0
0,725000.0,5.0,250.0,1,0,0,1,1,0,0
0,765000.0,2.0,86.0,1,0,1,0,1,0,0
0,770000.0,2.0,120.0,1,1,0,0,1,0,0
0,825000.0,3.0,295.0,1,0,1,0,1,0,0
0,845000.0,3.0,120.0,1,0,1,0,1,0,0
0,950000.0,3.0,205.0,1,0,1,0,1,0,0
0,965000.0,3.0,132.0,1,0,1,0,1,0,0
0,990000.0,4.0,337.0,1,1,0,0,1,0,0
0,1190000.0,3.0,187.0,1,1,0,0,1,0,0
0,1650000.0,2.0,160.0,1,1,0,0,1,0,0
0,1695000.0,3.0,225.0,1,1,0,0,1,0,0
0,189000.0,1.0,75.0,0,0,1,0,1,0,0
0,219000.0,2.0,85.0,1,0,1,0,1,0,0
0,256000.0,2.0,90.0,1,0,1,0,1,0,0
0,277500.0,3.0,117.0,1,0,1,0,1,0,0
0,325000.0,2.0,120.0,1,0,1,0,1,0,0
0,950000.0,4.0,240.0,1,1,0,0,1,0,0
0,260000.0,3.0,95.0,1,0,0,1,1,0,0
0,165000.0,2.0,70.0,0,0,1,0,1,0,0
0,195000.0,1.0,68.0,0,0,1,0,1,0,0
0,695000.0,2.0,210.0,1,1,0,0,1,0,0
0,145000.0,1.0,50.0,1,0,0,1,1,0,0
0,250000.0,1.0,80.0,1,0,0,1,0,1,0
0,170000.0,1.0,60.0,0,1,0,0,0,0,1
0,215000.0,2.0,84.0,1,0,0,1,1,0,0
0,339672.0,2.0,91.0,1,0,1,0,1,0,0
0,480000.0,2.0,80.0,1,0,1,0,1,0,0
0,1495000.0,3.0,335.0,1,1,0,0,1,0,0
0,110000.0,2.0,95.0,1,0,0,1,0,1,0
0,119000.0,3.0,103.0,0,0,1,0,0,0,1
0,129000.0,3.0,103.0,1,0,0,1,0,1,0
0,139000.0,0.0,36.0,1,1,0,0,0,0,1
0,140000.0,3.0,118.0,1,0,1,0,0,0,1
0,149000.0,1.0,56.0,1,1,0,0,0,0,1
0,149000.0,3.0,90.0,1,0,0,1,1,0,0
0,149500.0,1.0,55.0,0,0,1,0,1,0,0
0,150000.0,0.0,35.0,1,1,0,0,1,0,0
0,169900.0,2.0,70.0,0,0,1,0,1,0,0
0,185000.0,2.0,80.0,1,0,1,0,0,1,0
0,189000.0,2.0,90.0,1,1,0,0,1,0,0
0,208000.0,3.0,125.0,0,0,1,0,1,0,0
0,210000.0,2.0,82.0,1,0,0,1,1,0,0
0,215000.0,2.0,89.0,1,1,0,0,1,0,0
0,219000.0,2.0,118.0,1,0,1,0,1,0,0
0,225000.0,2.0,98.0,1,0,0,1,1,0,0
0,234000.0,3.0,121.0,1,0,1,0,1,0,0
0,239000.0,2.0,95.0,1,0,1,0,0,0,1
0,245000.0,4.0,170.0,1,0,1,0,1,0,0
0,252000.0,1.0,75.0,1,1,0,0,1,0,0
0,265000.0,2.0,124.0,1,0,0,1,1,0,0
0,265000.0,2.0,110.0,1,0,1,0,0,1,0
0,279000.0,1.0,50.0,0,0,1,0,1,0,0
0,285000.0,3.0,85.0,1,1,0,0,0,1,0
0,335000.0,2.0,100.0,1,1,0,0,1,0,0
0,345000.0,1.0,48.0,0,0,1,0,0,1,0
0,399000.0,3.0,104.0,1,1,0,0,1,0,0
0,400000.0,4.0,192.0,1,1,0,0,1,0,0
0,439000.0,3.0,160.0,0,0,1,0,1,0,0
0,520000.0,2.0,125.0,1,0,1,0,1,0,0
0,530000.0,4.0,195.0,1,1,0,0,1,0,0
0,550000.0,3.0,137.0,1,1,0,0,1,0,0
0,559431.0,3.0,161.0,1,0,0,1,1,0,0
0,595000.0,2.0,84.0,1,0,1,0,1,0,0
0,645000.0,2.0,106.0,1,0,1,0,1,0,0
0,945000.0,2.0,86.0,1,0,1,0,1,0,0
0,1049000.0,2.0,90.0,1,0,1,0,1,0,0
0,420000.0,2.0,116.0,1,1,0,0,1,0,0
0,295000.0,1.0,61.0,1,0,0,1,1,0,0
0,485000.0,3.0,148.0,1,1,0,0,1,0,0
0,208000.0,4.0,92.0,1,0,1,0,1,0,0
0,239000.0,2.0,85.0,1,0,1,0,1,0,0
0,201700.0,2.0,85.0,1,0,0,1,1,0,0
0,110000.0,1.0,40.0,1,0,1,0,1,0,0
0,245000.0,2.0,92.0,1,0,1,0,1,0,0
0,990000.0,3.0,215.0,1,1,0,0,1,0,0
0,295000.0,2.0,81.0,1,0,1,0,1,0,0
0,209000.0,2.0,100.0,0,0,1,0,1,0,0
0,259700.0,2.0,86.0,1,0,1,0,1,0,0
0,296000.0,1.0,70.0,1,1,0,0,1,0,0
0,327000.0,4.0,155.0,1,0,1,0,1,0,0
0,470000.0,3.0,113.0,1,1,0,0,1,0,0
0,150000.0,1.0,50.0,1,0,0,1,1,0,0
0,255000.0,3.0,126.0,1,0,1,0,1,0,0
0,286500.0,3.0,136.0,0,1,0,0,1,0,0
0,335000.0,2.0,65.0,1,0,1,0,1,0,0
0,345000.0,2.0,65.0,1,0,1,0,1,0,0
0,385000.0,1.0,70.0,1,0,1,0,1,0,0
0,600000.0,2.0,150.0,1,0,1,0,1,0,0
0,1350000.0,2.0,83.0,1,0,1,0,1,0,0
0,1950000.0,4.0,320.0,1,1,0,0,1,0,0
0,1390000.0,12.0,510.0,1,0,0,1,1,0,0
0,63000.0,0.0,25.0,0,0,1,0,1,0,0
0,129000.0,2.0,70.0,1,0,1,0,0,0,1
0,150000.0,2.0,70.0,1,0,0,1,0,1,0
0,159000.0,1.0,63.0,1,0,1,0,1,0,0
0,189000.0,1.0,65.0,1,0,1,0,0,1,0
0,190000.0,2.0,88.0,1,1,0,0,0,0,1
0,210000.0,2.0,71.0,1,0,1,0,1,0,0
0,215000.0,2.0,75.0,1,0,1,0,1,0,0
0,215000.0,2.0,56.0,0,0,1,0,1,0,0
0,215000.0,3.0,110.0,1,0,1,0,1,0,0
0,230000.0,2.0,108.0,0,0,1,0,1,0,0
0,245000.0,3.0,90.0,1,0,1,0,1,0,0
0,255000.0,3.0,180.0,1,0,1,0,1,0,0
0,260000.0,3.0,110.0,1,0,1,0,1,0,0
0,260000.0,2.0,60.0,1,0,1,0,1,0,0
0,269000.0,3.0,75.0,1,0,1,0,1,0,0
0,279000.0,3.0,89.0,1,0,1,0,1,0,0
0,279000.0,3.0,98.0,1,0,1,0,1,0,0
0,279900.0,3.0,123.0,1,0,1,0,1,0,0
0,285000.0,2.0,90.0,1,0,1,0,1,0,0
0,285400.0,2.0,103.0,1,0,1,0,1,0,0
0,289000.0,2.0,66.0,1,0,1,0,1,0,0
0,289900.0,3.0,123.0,1,0,1,0,1,0,0
0,294000.0,2.0,145.0,1,0,1,0,1,0,0
0,298000.0,2.0,80.0,1,0,1,0,1,0,0
0,299000.0,3.0,173.0,1,0,0,1,0,1,0
0,299000.0,3.0,134.0,1,0,1,0,1,0,0
0,299900.0,3.0,124.0,1,0,1,0,1,0,0
0,305000.0,2.0,70.0,1,0,1,0,1,0,0
0,315000.0,2.0,95.0,1,0,1,0,1,0,0
0,349000.0,2.0,60.0,1,0,1,0,1,0,0
0,435000.0,2.0,74.0,1,0,1,0,1,0,0
0,449000.0,1.0,75.0,1,0,1,0,1,0,0
0,595000.0,2.0,72.0,0,0,1,0,1,0,0
0,695000.0,3.0,165.0,0,1,0,0,0,1,0
0,750000.0,3.0,210.0,1,1,0,0,1,0,0
0,779000.0,4.0,207.0,1,0,1,0,1,0,0
0,1075000.0,3.0,103.0,1,0,1,0,1,0,0
0,1400000.0,4.0,214.0,1,0,1,0,1,0,0
0,1650000.0,4.0,240.0,0,1,0,0,1,0,0
0,1745000.0,3.0,120.0,1,0,1,0,1,0,0
0,1895000.0,3.0,120.0,1,0,1,0,1,0,0
0,2650000.0,3.0,186.0,1,0,1,0,0,1,0
0,282000.0,2.0,91.0,1,1,0,0,1,0,0
0,330000.0,2.0,77.0,0,0,1,0,1,0,0
0,735000.0,3.0,197.0,0,0,1,0,1,0,0
0,229000.0,2.0,90.0,0,0,1,0,1,0,0
0,279000.0,2.0,70.0,1,0,1,0,1,0,0
0,599500.0,3.0,156.0,1,0,0,1,1,0,0
0,175000.0,1.0,65.0,1,0,0,1,1,0,0
0,224500.0,2.0,89.0,0,0,1,0,1,0,0
0,290000.0,2.0,87.0,1,0,1,0,1,0,0
0,340000.0,3.0,123.0,1,0,0,1,1,0,0
0,745000.0,3.0,84.0,0,0,1,0,1,0,0
0,139000.0,1.0,65.0,0,0,0,1,1,0,0
0,197000.0,2.0,84.0,1,0,0,1,1,0,0
0,199750.0,2.0,92.0,0,0,0,1,1,0,0
0,290000.0,2.0,80.0,1,0,1,0,1,0,0
0,310000.0,2.0,107.0,1,0,1,0,0,1,0
0,332090.0,2.0,142.0,1,0,1,0,1,0,0
0,410000.0,3.0,150.0,1,0,1,0,1,0,0
0,459667.0,4.0,204.0,1,0,1,0,1,0,0
0,1250000.0,3.0,175.0,1,0,1,0,1,0,0
0,99000.0,2.0,135.0,1,0,0,1,1,0,0
0,110000.0,1.0,25.0,1,0,1,0,1,0,0
0,115000.0,1.0,42.0,1,0,1,0,1,0,0
0,135000.0,1.0,75.0,1,0,1,0,0,0,1
0,139000.0,0.0,50.0,1,0,1,0,1,0,0
0,145000.0,2.0,66.0,1,0,1,0,0,0,1
0,146000.0,1.0,17.0,0,0,1,0,0,1,0
0,155000.0,3.0,80.0,1,0,1,0,1,0,0
0,155000.0,1.0,62.0,1,0,1,0,1,0,0
0,159000.0,2.0,172.0,1,0,1,0,1,0,0
0,159000.0,2.0,90.0,1,0,1,0,0,0,1
0,165000.0,1.0,56.0,1,0,1,0,1,0,0
0,167500.0,2.0,71.0,1,0,1,0,1,0,0
0,169000.0,2.0,70.0,1,0,1,0,1,0,0
0,169000.0,2.0,64.0,1,0,1,0,1,0,0
0,175000.0,1.0,27.0,0,0,1,0,1,0,0
0,179000.0,1.0,51.0,1,0,1,0,1,0,0
0,180000.0,2.0,97.0,1,0,1,0,1,0,0
0,183500.0,1.0,57.0,1,0,1,0,1,0,0
0,185000.0,1.0,32.0,0,0,1,0,0,1,0
0,185000.0,2.0,70.0,1,0,1,0,1,0,0
0,189000.0,2.0,90.0,1,0,1,0,1,0,0
0,192000.0,2.0,80.0,1,0,1,0,1,0,0
0,198000.0,2.0,83.0,0,0,1,0,1,0,0
0,199000.0,0.0,43.0,1,0,1,0,1,0,0
0,200000.0,1.0,70.0,1,1,0,0,1,0,0
0,215000.0,3.0,122.0,1,0,1,0,1,0,0
0,225000.0,2.0,98.0,1,0,1,0,1,0,0
0,235000.0,3.0,125.0,1,0,1,0,1,0,0
0,239000.0,2.0,74.0,1,0,1,0,1,0,0
0,243000.0,1.0,91.0,1,1,0,0,1,0,0
0,245000.0,1.0,80.0,1,0,1,0,1,0,0
0,272000.0,0.0,75.0,1,1,0,0,1,0,0
0,285000.0,0.0,91.0,1,1,0,0,1,0,0
0,296400.0,0.0,92.0,1,1,0,0,1,0,0
0,299000.0,2.0,125.0,1,1,0,0,1,0,0
0,325000.0,3.0,215.0,1,1,0,0,0,0,1
0,325000.0,2.0,216.0,1,0,0,1,1,0,0
0,379000.0,2.0,93.0,1,0,1,0,1,0,0
0,425000.0,3.0,140.0,1,0,1,0,1,0,0
0,430000.0,2.0,70.0,1,0,1,0,1,0,0
0,474500.0,3.0,134.0,1,0,1,0,1,0,0
0,530000.0,3.0,162.0,1,1,0,0,1,0,0
0,539500.0,3.0,115.0,1,0,0,1,1,0,0
0,595000.0,2.0,357.0,1,0,0,1,1,0,0
0,699950.0,3.0,226.0,1,0,1,0,1,0,0
0,790000.0,3.0,188.0,1,1,0,0,0,1,0
0,128000.0,0.0,36.0,1,0,1,0,0,0,1
0,159000.0,2.0,94.0,1,0,0,1,1,0,0
0,190000.0,2.0,97.0,0,0,1,0,1,0,0
0,199000.0,2.0,90.0,1,1,0,0,1,0,0
0,229000.0,2.0,99.0,0,0,1,0,1,0,0
0,115000.0,1.0,50.0,1,0,0,1,1,0,0
0,160000.0,0.0,37.0,0,0,1,0,1,0,0
0,165000.0,2.0,75.0,0,0,1,0,0,0,1
0,415000.0,3.0,168.0,1,0,1,0,1,0,0
0,239000.0,2.0,91.0,1,0,1,0,1,0,0
0,299000.0,1.0,75.0,1,0,1,0,1,0,0
0,330000.0,4.0,263.0,1,0,1,0,1,0,0
0,365000.0,2.0,107.0,0,1,0,0,1,0,0
0,235000.0,2.0,79.0,1,0,1,0,1,0,0
0,98500.0,0.0,27.0,1,0,1,0,0,1,0
0,299000.0,3.0,155.0,1,0,0,1,1,0,0
0,235000.0,2.0,96.0,1,0,1,0,1,0,0
0,749500.0,3.0,135.0,0,0,1,0,1,0,0
0,248000.0,2.0,98.0,0,0,1,0,1,0,0
0,259000.0,2.0,91.0,1,0,1,0,1,0,0
0,315000.0,2.0,73.0,1,0,1,0,1,0,0
0,79500.0,1.0,42.0,0,0,1,0,1,0,0
0,90000.0,2.0,75.0,1,0,0,1,1,0,0
0,95000.0,2.0,60.0,1,0,0,1,1,0,0
0,95000.0,0.0,42.0,0,0,1,0,1,0,0
0,99000.0,1.0,39.0,1,0,1,0,1,0,0
0,105000.0,1.0,33.0,1,0,1,0,1,0,0
0,115000.0,1.0,32.0,0,0,1,0,1,0,0
0,119000.0,2.0,64.0,0,0,1,0,0,0,1
0,124000.0,2.0,45.0,0,0,1,0,0,0,1
0,129000.0,2.0,84.0,1,0,0,1,1,0,0
0,129000.0,0.0,35.0,1,0,1,0,0,0,1
0,130000.0,1.0,32.0,1,1,0,0,1,0,0
0,135000.0,1.0,72.0,1,1,0,0,0,0,1
0,137500.0,1.0,45.0,0,0,1,0,1,0,0
0,140000.0,2.0,85.0,1,0,0,1,1,0,0
0,144000.0,3.0,118.0,1,0,0,1,1,0,0
0,145000.0,2.0,85.0,1,0,0,1,0,0,1
0,155000.0,2.0,90.0,1,0,1,0,1,0,0
0,185000.0,1.0,75.0,1,0,1,0,1,0,0
0,197000.0,2.0,117.0,0,0,1,0,1,0,0
0,198000.0,1.0,38.0,0,0,1,0,1,0,0
0,199000.0,2.0,90.0,1,0,1,0,1,0,0
0,214500.0,2.0,72.0,0,0,1,0,1,0,0
0,215000.0,2.0,45.0,0,0,1,0,1,0,0
0,220000.0,2.0,90.0,1,0,1,0,1,0,0
0,221000.0,2.0,76.0,1,0,1,0,1,0,0
0,224500.0,2.0,72.0,0,0,1,0,1,0,0
0,229000.0,3.0,123.0,1,0,0,1,1,0,0
0,229500.0,3.0,130.0,1,0,1,0,1,0,0
0,238500.0,2.0,80.0,0,0,1,0,1,0,0
0,242000.0,1.0,73.0,1,0,1,0,1,0,0
0,259000.0,2.0,96.0,0,0,1,0,1,0,0
0,259900.0,1.0,67.0,1,0,1,0,1,0,0
0,261745.0,2.0,99.0,1,0,0,1,1,0,0
0,269000.0,2.0,140.0,1,0,1,0,1,0,0
0,288000.0,1.0,67.0,1,0,1,0,1,0,0
0,290000.0,2.0,88.0,1,1,0,0,1,0,0
0,299000.0,2.0,100.0,1,0,1,0,1,0,0
0,299000.0,3.0,118.0,1,0,1,0,1,0,0
0,299000.0,3.0,107.0,1,0,1,0,1,0,0
0,324000.0,2.0,116.0,1,0,1,0,1,0,0
0,328000.0,2.0,100.0,1,0,1,0,1,0,0
0,329000.0,2.0,78.0,1,0,0,1,1,0,0
0,339000.0,0.0,33.0,0,0,1,0,1,0,0
0,340000.0,2.0,75.0,1,1,0,0,1,0,0
0,340000.0,4.0,135.0,1,0,0,1,1,0,0
0,365000.0,2.0,85.0,1,0,1,0,1,0,0
